6.1477500000000004e-03 1.8921500000000001e-02 5.9125846801282795e-05
-2.1290000000000002e-03 3.9581749999999999e-02 3.8813417171626144e-05
2.4987249999999996e-02 3.0770749999999999e-02 1.2431113128011064e-04
1.5012250000000000e-02 4.6204000000000002e-02 -1.1225922457786592e-04
-8.1285000000000003e-03 5.9866500000000003e-02 1.1504663078741749e-04
-1.3054749999999999e-02 8.5144750000000005e-02 2.5107692536163739e-04
1.1299000000000000e-02 6.1422999999999998e-02 3.0175612535623643e-04
1.3729250000000000e-02 8.0568749999999995e-02 2.7144613990140145e-04
2.6962000000000000e-02 5.6333750000000002e-02 8.4814379142095220e-05
3.6249749999999997e-02 7.3251750000000004e-02 1.7003452468738407e-04
4.1763999999999996e-02 4.3655250000000000e-02 -1.3185121668060320e-04
6.0607750000000002e-02 6.1210749999999994e-02 7.7745759089845982e-06
-2.7153749999999997e-02 1.3298274999999998e-01 -2.8116494194602778e-04
-3.8609249999999998e-02 1.5975624999999999e-01 -2.8427693962286408e-04
-4.7052500000000002e-03 1.5166300000000002e-01 -1.6468355215811434e-04
-1.8164750000000000e-02 1.6942350000000000e-01 7.4790902103592951e-05
-4.6373749999999998e-02 1.8437100000000001e-01 2.2221640037450247e-04
-5.2443249999999990e-02 2.1359975000000000e-01 7.5569103382318786e-05
-2.3491999999999996e-02 1.8734275000000000e-01 -8.5175685270321028e-06
-2.1579499999999998e-02 2.0968700000000001e-01 -9.0046459671416160e-06
-4.7677500000000012e-03 1.8271575000000001e-01 3.2796896772454198e-04
4.6712499999999983e-03 2.0306774999999999e-01 3.4492606238383731e-04
1.3817500000000000e-02 1.6960675000000003e-01 3.1862292412378050e-04
3.3472500000000002e-02 1.9194749999999999e-01 3.4345634109595520e-04
1.0013274999999999e-01 9.1624999999999998e-02 3.8645131209917122e-04
9.2951500000000006e-02 1.1993275000000000e-01 3.8303335259608988e-04
1.2513725000000001e-01 1.0655200000000001e-01 3.9855089034960639e-04
1.1427975000000000e-01 1.2639000000000000e-01 3.3174286586667989e-04
8.8512999999999994e-02 1.4533699999999999e-01 3.6396873898978142e-04
8.5743249999999993e-02 1.7496374999999997e-01 3.2394770728632553e-04
1.1125399999999999e-01 1.4501825000000002e-01 2.9476886414217220e-04
1.1558025000000000e-01 1.6703125000000002e-01 3.0034797332668798e-04
1.2912200000000001e-01 1.3775550000000003e-01 -1.4428738594042380e-05
1.4070825000000001e-01 1.5695650000000000e-01 9.2384870146548323e-05
1.4588699999999999e-01 1.2190200000000000e-01 2.8245467767412040e-04
1.6797750000000000e-01 1.4198125000000000e-01 2.6896764439874075e-04
7.0683999999999997e-02 8.7577749999999982e-02 2.8211830866246385e-04
4.3630499999999996e-02 9.4757999999999981e-02 2.1676445892805497e-04
6.8702249999999992e-02 1.1614950000000000e-01 2.4783226120946489e-04
4.7104999999999994e-02 1.1572199999999999e-01 -2.3073676885192957e-04
2.0399250000000001e-02 1.0230600000000001e-01 -8.0284690463629081e-05
-5.7082499999999998e-03 1.1239874999999999e-01 -4.3660720902869186e-04
2.9910249999999999e-02 1.2130899999999999e-01 -6.4748954958412008e-04
1.2688999999999999e-02 1.3434925000000000e-01 -6.2079917552754834e-04
4.3370499999999999e-02 1.3348250000000000e-01 -3.7520693084837201e-04
3.1238749999999999e-02 1.5176675000000001e-01 -2.1632208948327601e-04
6.3932749999999997e-02 1.4114375000000001e-01 -1.6052172788525197e-04
5.5016750000000003e-02 1.6932550000000002e-01 -3.5832605342406905e-04
-6.8703500000000001e-02 2.6571349999999994e-01 -1.1812812704064474e-03
-8.1044749999999999e-02 2.9384674999999999e-01 -1.5153417445068484e-03
-4.4255000000000003e-02 2.8621525000000003e-01 -1.2249418758757279e-03
-5.8959499999999998e-02 3.0445374999999997e-01 -2.0431877979287805e-03
-8.9200499999999988e-02 3.1928450000000003e-01 -1.9262471740111309e-03
-9.5354250000000002e-02 3.4904100000000005e-01 -1.3837896909279441e-03
-6.4716499999999996e-02 3.2288749999999999e-01 -1.5459439692339712e-03
-6.2690499999999996e-02 3.4581650000000003e-01 -1.5543725586282995e-03
-4.4626500000000000e-02 3.1863275000000002e-01 -1.5618683171187483e-03
-3.4735250000000002e-02 3.3981825000000004e-01 -1.5428972565345589e-03
-2.4442499999999999e-02 3.0563099999999999e-01 -2.9466163006869946e-04
-3.8162500000000002e-03 3.2940249999999999e-01 -3.1365967667124691e-04
-1.1186299999999999e-01 4.0072099999999999e-01 -9.5831491525712035e-04
-1.2415474999999998e-01 4.2802374999999998e-01 -1.2597781076909935e-03
-8.6337749999999991e-02 4.2143649999999999e-01 -9.4339233403455895e-04
-1.0131075000000000e-01 4.3885174999999998e-01 -7.2648749904511182e-04
-1.3206825000000000e-01 4.5247949999999998e-01 -4.4846447360382926e-04
-1.3776724999999998e-01 4.8083500000000001e-01 -3.7084986460970509e-04
-1.0698774999999999e-01 4.5653699999999997e-01 -7.3360560705923764e-04
-1.0462800000000000e-01 4.7858124999999996e-01 -6.0200195630688569e-04
-8.6454000000000003e-02 4.5293100000000003e-01 -4.5413124674838678e-04
-7.6166750000000005e-02 4.7355825000000001e-01 -4.0850624468310082e-04
-6.5783750000000002e-02 4.4085324999999997e-01 -7.5755391435697013e-04
-4.4541500000000005e-02 4.6436749999999999e-01 -1.0165425734188895e-03
3.8345749999999998e-02 3.6784624999999999e-01 -9.3848557306418386e-04
2.6807249999999998e-02 3.9654449999999997e-01 -1.2247304708809833e-03
6.4322749999999998e-02 3.8638399999999995e-01 -1.0960844391671998e-03
