-0.018694 0.057534 -0.998168
-0.000000 0.000000 -1.000000
0.048942 0.035558 -0.998168
0.025081 0.077197 -0.996700
-0.034098 0.104935 -0.993894
-0.018694 0.057534 -0.998168
0.025081 0.077197 -0.996700
0.008577 0.116258 -0.993182
0.025081 0.077197 -0.996700
0.048942 0.035558 -0.998168
0.089262 0.064855 -0.993894
0.061396 0.099096 -0.993182
0.008577 0.116258 -0.993182
0.025081 0.077197 -0.996700
0.061396 0.099096 -0.993182
0.039875 0.122730 -0.991639
-0.050822 0.156412 -0.986383
-0.034098 0.104935 -0.993894
0.008577 0.116258 -0.993182
0.003412 0.159810 -0.987142
-0.075531 0.232443 -0.969673
-0.050822 0.156412 -0.986383
0.003412 0.159810 -0.987142
0.006300 0.213104 -0.977009
0.003412 0.159810 -0.987142
0.008577 0.116258 -0.993182
0.039875 0.122730 -0.991639
0.049589 0.152619 -0.987040
0.006300 0.213104 -0.977009
0.003412 0.159810 -0.987142
0.049589 0.152619 -0.987040
0.063713 0.196102 -0.978511
0.049589 0.152619 -0.987040
0.039875 0.122730 -0.991639
0.061396 0.099096 -0.993182
0.091168 0.131299 -0.987142
0.063713 0.196102 -0.978511
0.049589 0.152619 -0.987040
0.091168 0.131299 -0.987142
0.120162 0.176108 -0.977009
0.091168 0.131299 -0.987142
0.061396 0.099096 -0.993182
0.089262 0.064855 -0.993894
0.133052 0.096668 -0.986383
0.120162 0.176108 -0.977009
0.091168 0.131299 -0.987142
0.133052 0.096668 -0.986383
0.197726 0.143663 -0.969673
-0.101339 0.311888 -0.944699
-0.075531 0.232443 -0.969673
-0.015344 0.293194 -0.955930
-0.048538 0.340126 -0.939126
-0.119713 0.368412 -0.921923
-0.101339 0.311888 -0.944699
-0.048538 0.340126 -0.939126
-0.069796 0.383611 -0.920853
-0.048538 0.340126 -0.939126
-0.015344 0.293194 -0.955930
0.029267 0.335263 -0.941670
-0.007330 0.369597 -0.929163
-0.069796 0.383611 -0.920853
-0.048538 0.340126 -0.939126
-0.007330 0.369597 -0.929163
-0.033903 0.393533 -0.918685
-0.137825 0.424182 -0.895027
-0.119713 0.368412 -0.921923
-0.069796 0.383611 -0.920853
-0.076747 0.430630 -0.899260
-0.162479 0.500022 -0.850634
-0.137825 0.424182 -0.895027
-0.076747 0.430630 -0.899260
-0.074327 0.485316 -0.871174
-0.076747 0.430630 -0.899260
-0.069796 0.383611 -0.920853
-0.033903 0.393533 -0.918685
-0.024483 0.426503 -0.904155
-0.074327 0.485316 -0.871174
-0.076747 0.430630 -0.899260
-0.024483 0.426503 -0.904155
-0.011062 0.472067 -0.881493
-0.024483 0.426503 -0.904155
-0.033903 0.393533 -0.918685
-0.007330 0.369597 -0.929163
0.023858 0.407809 -0.912756
-0.011062 0.472067 -0.881493
-0.024483 0.426503 -0.904155
0.023858 0.407809 -0.912756
0.052134 0.456389 -0.888252
0.023858 0.407809 -0.912756
-0.007330 0.369597 -0.929163
0.029267 0.335263 -0.941670
0.074983 0.376004 -0.923579
0.052134 0.456389 -0.888252
0.023858 0.407809 -0.912756
0.074983 0.376004 -0.923579
0.139900 0.430598 -0.891635
0.184749 0.228180 -0.955930
0.197726 0.143663 -0.969673
0.265308 0.192757 -0.944699
0.239179 0.246647 -0.939126
0.173373 0.288444 -0.941670
0.184749 0.228180 -0.955930
0.239179 0.246647 -0.939126
0.223174 0.294702 -0.929163
0.239179 0.246647 -0.939126
0.265308 0.192757 -0.944699
0.313387 0.227699 -0.921923
0.281947 0.269323 -0.920853
0.223174 0.294702 -0.929163
0.239179 0.246647 -0.939126
0.281947 0.269323 -0.920853
0.258729 0.298458 -0.918685
0.160347 0.348268 -0.923579
0.173373 0.288444 -0.941670
0.223174 0.294702 -0.929163
0.220388 0.343956 -0.912756
0.139900 0.430598 -0.891635
0.160347 0.348268 -0.923579
0.220388 0.343956 -0.912756
0.226082 0.399870 -0.888252
0.220388 0.343956 -0.912756
0.223174 0.294702 -0.929163
0.258729 0.298458 -0.918685
0.270499 0.330657 -0.904155
0.226082 0.399870 -0.888252
0.220388 0.343956 -0.912756
0.270499 0.330657 -0.904155
0.286407 0.375420 -0.881493
0.270499 0.330657 -0.904155
0.258729 0.298458 -0.918685
0.281947 0.269323 -0.920853
0.315194 0.303290 -0.899260
0.286407 0.375420 -0.881493
0.270499 0.330657 -0.904155
0.315194 0.303290 -0.899260
0.345394 0.348941 -0.871174
0.315194 0.303290 -0.899260
0.281947 0.269323 -0.920853
0.313387 0.227699 -0.921923
0.360831 0.262159 -0.895027
0.345394 0.348941 -0.871174
0.315194 0.303290 -0.899260
0.360831 0.262159 -0.895027
0.425341 0.309042 -0.850634
0.120162 0.176108 -0.977009
0.197726 0.143663 -0.969673
0.184749 0.228180 -0.955930
0.127037 0.231927 -0.964402
0.063713 0.196102 -0.978511
0.120162 0.176108 -0.977009
0.127037 0.231927 -0.964402
0.078426 0.241370 -0.967259
0.127037 0.231927 -0.964402
0.184749 0.228180 -0.955930
0.173373 0.288444 -0.941670
0.124050 0.280619 -0.951769
0.078426 0.241370 -0.967259
