0 1.414453e-05 2.759079e-04 -0.0200 0.0200 0.5758
1 1.176781e-05 2.220000e-04 -0.0200 0.0200 1.1508
2 1.039881e-05 1.837732e-04 -0.0200 0.0200 1.7338
3 9.521431e-06 1.521629e-04 -0.0200 0.0200 2.3222
4 8.969347e-06 1.248249e-04 -0.0200 0.0200 2.9166
5 8.633192e-06 1.312524e-04 -0.0200 0.0200 3.5162
6 8.348921e-06 1.358663e-04 -0.0200 0.0200 4.1203
7 8.023655e-06 1.318255e-04 -0.0200 0.0200 4.7273
8 7.772006e-06 1.167934e-04 -0.0200 0.0200 5.3380
9 7.741910e-06 1.300552e-04 -0.0200 0.0200 5.9530
10 7.918071e-06 1.369840e-04 -0.0200 0.0200 6.5730
11 8.156078e-06 1.413540e-04 -0.0200 0.0200 7.1966
12 8.344795e-06 1.501228e-04 -0.0200 0.0200 7.8217
13 8.470205e-06 1.470388e-04 -0.0200 0.0200 8.4504
14 8.561284e-06 1.325456e-04 -0.0200 0.0200 9.0832
15 8.631625e-06 1.283496e-04 -0.0200 0.0200 9.7166
16 8.650823e-06 1.411551e-04 -0.0200 0.0200 10.3500
17 8.607558e-06 1.496489e-04 -0.0200 0.0200 11.0233
18 8.516979e-06 1.452027e-04 -0.0200 0.0200 11.6796
19 8.395213e-06 1.309174e-04 -0.0200 0.0200 12.3314
20 8.295234e-06 1.224444e-04 -0.0200 0.0200 13.0538
21 8.262630e-06 1.368607e-04 -0.0200 0.0200 13.6975
22 8.306204e-06 1.482270e-04 -0.0200 0.0200 14.3449
23 8.383726e-06 1.491250e-04 -0.0200 0.0200 14.9951
24 8.432132e-06 1.363024e-04 -0.0200 0.0200 15.6656
25 8.424922e-06 1.121191e-04 -0.0200 0.0200 16.3191
26 8.383554e-06 1.274700e-04 -0.0200 0.0200 16.9791
27 8.349394e-06 1.402906e-04 -0.0200 0.0200 17.6353
28 8.334664e-06 1.438832e-04 -0.0200 0.0200 18.2933
29 8.308195e-06 1.358079e-04 -0.0200 0.0200 18.9418
30 8.246588e-06 1.162806e-04 -0.0200 0.0200 19.5911
31 8.164458e-06 1.119066e-04 -0.0200 0.0200 20.2430
32 8.105933e-06 1.281872e-04 -0.0200 0.0200 20.8948
33 8.099907e-06 1.370094e-04 -0.0200 0.0200 21.5474
34 8.131609e-06 1.381779e-04 -0.0200 0.0200 22.2009
35 8.154379e-06 1.291711e-04 -0.0200 0.0200 22.8557
36 8.140417e-06 1.143918e-04 -0.0200 0.0200 23.5114
37 8.099577e-06 1.099557e-04 -0.0200 0.0200 24.1672
38 8.060776e-06 1.231681e-04 -0.0200 0.0200 24.8247
39 8.047700e-06 1.300845e-04 -0.0200 0.0200 25.4830
40 8.053644e-06 1.305878e-04 -0.0200 0.0200 26.1427
